profit_target,loss_limit,decay_dte0,be_buffer_pct,total_pnl,num_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,sharpe,dte_pnl,exit_reasons
10000,-6000,60.0,5.0,120263.31,127,67.7,2129.8,-1534.14,2.91,-9542.2,4.5,"{0: 68314.28, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,70.0,5.0,120263.31,127,67.7,2129.8,-1534.14,2.91,-9542.2,4.5,"{0: 68314.28, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,80.0,5.0,120263.31,127,67.7,2129.8,-1534.14,2.91,-9542.2,4.5,"{0: 68314.28, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,60.0,10.0,119549.61,127,67.7,2129.8,-1551.55,2.88,-9542.2,4.47,"{0: 68083.53, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,70.0,10.0,119549.61,127,67.7,2129.8,-1551.55,2.88,-9542.2,4.47,"{0: 68083.53, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,80.0,10.0,119549.61,127,67.7,2129.8,-1551.55,2.88,-9542.2,4.47,"{0: 68083.53, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,50.0,5.0,119103.06,127,67.7,2116.31,-1534.14,2.89,-9542.2,4.52,"{0: 67154.03, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'combined_decay': 3, 'loss_limit': 2, 'profit_target': 1}"
10000,-6000,80.0,15.0,118835.26,127,67.7,2129.8,-1568.97,2.85,-9542.2,4.43,"{0: 67852.78, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,60.0,15.0,118835.26,127,67.7,2129.8,-1568.97,2.85,-9542.2,4.43,"{0: 67852.78, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,70.0,15.0,118835.26,127,67.7,2129.8,-1568.97,2.85,-9542.2,4.43,"{0: 67852.78, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,50.0,10.0,118389.36,127,67.7,2116.31,-1551.55,2.86,-9542.2,4.49,"{0: 66923.28, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'combined_decay': 3, 'loss_limit': 2, 'profit_target': 1}"
10000,-8000,60.0,5.0,118326.31,127,67.7,2129.8,-1581.39,2.82,-11479.2,4.33,"{0: 68314.28, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,80.0,5.0,118326.31,127,67.7,2129.8,-1581.39,2.82,-11479.2,4.33,"{0: 68314.28, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,70.0,5.0,118326.31,127,67.7,2129.8,-1581.39,2.82,-11479.2,4.33,"{0: 68314.28, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-6000,70.0,20.0,118120.91,127,67.7,2129.8,-1586.4,2.82,-9542.2,4.4,"{0: 67621.38, 3: 20144.54, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,80.0,20.0,118120.91,127,67.7,2129.8,-1586.4,2.82,-9542.2,4.4,"{0: 67621.38, 3: 20144.54, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,60.0,20.0,118120.91,127,67.7,2129.8,-1586.4,2.82,-9542.2,4.4,"{0: 67621.38, 3: 20144.54, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-6000,50.0,15.0,117675.01,127,67.7,2116.31,-1568.97,2.83,-9542.2,4.45,"{0: 66692.53, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'combined_decay': 3, 'loss_limit': 2, 'profit_target': 1}"
10000,-8000,60.0,10.0,117612.61,127,67.7,2129.8,-1598.79,2.79,-11479.2,4.3,"{0: 68083.53, 3: 21111.09, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,80.0,10.0,117612.61,127,67.7,2129.8,-1598.79,2.79,-11479.2,4.3,"{0: 68083.53, 3: 21111.09, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,70.0,10.0,117612.61,127,67.7,2129.8,-1598.79,2.79,-11479.2,4.3,"{0: 68083.53, 3: 21111.09, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,50.0,5.0,117166.06,127,67.7,2116.31,-1581.39,2.81,-11479.2,4.35,"{0: 67154.03, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 3, 'profit_target': 1, 'loss_limit': 1}"
10000,-6000,50.0,20.0,116960.66,127,67.7,2116.31,-1586.4,2.8,-9542.2,4.41,"{0: 66461.13, 3: 20144.54, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'combined_decay': 3, 'loss_limit': 2, 'profit_target': 1}"
10000,-3000,60.0,10.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,70.0,20.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,80.0,5.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,70.0,15.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,60.0,5.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,60.0,15.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,80.0,10.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,60.0,20.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,70.0,5.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,70.0,10.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,80.0,15.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,80.0,20.0,116903.01,127,66.9,2147.38,-1562.49,2.78,-8263.13,4.44,"{0: 63628.76, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 2, 'profit_target': 2}"
10000,-8000,60.0,15.0,116898.26,127,67.7,2129.8,-1616.22,2.76,-11479.2,4.27,"{0: 67852.78, 3: 20627.489999999998, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,70.0,15.0,116898.26,127,67.7,2129.8,-1616.22,2.76,-11479.2,4.27,"{0: 67852.78, 3: 20627.489999999998, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,80.0,15.0,116898.26,127,67.7,2129.8,-1616.22,2.76,-11479.2,4.27,"{0: 67852.78, 3: 20627.489999999998, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,50.0,10.0,116452.36,127,67.7,2116.31,-1598.79,2.78,-11479.2,4.32,"{0: 66923.28, 3: 21111.09, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 3, 'profit_target': 1, 'loss_limit': 1}"
10000,-8000,60.0,20.0,116183.91,127,67.7,2129.8,-1633.64,2.73,-11479.2,4.23,"{0: 67621.38, 3: 20144.54, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,70.0,20.0,116183.91,127,67.7,2129.8,-1633.64,2.73,-11479.2,4.23,"{0: 67621.38, 3: 20144.54, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-8000,80.0,20.0,116183.91,127,67.7,2129.8,-1633.64,2.73,-11479.2,4.23,"{0: 67621.38, 3: 20144.54, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
8000,-6000,80.0,5.0,115856.31,127,67.7,2078.56,-1534.14,2.84,-9542.2,4.58,"{0: 63907.28, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,60.0,5.0,115856.31,127,67.7,2078.56,-1534.14,2.84,-9542.2,4.58,"{0: 63907.28, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,50.0,5.0,115856.31,127,67.7,2078.56,-1534.14,2.84,-9542.2,4.58,"{0: 63907.28, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,70.0,5.0,115856.31,127,67.7,2078.56,-1534.14,2.84,-9542.2,4.58,"{0: 63907.28, 3: 21594.04, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-3000,50.0,15.0,115742.76,127,66.9,2133.73,-1562.49,2.76,-8263.13,4.46,"{0: 62468.51, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 3, 'profit_target': 1}"
10000,-3000,50.0,5.0,115742.76,127,66.9,2133.73,-1562.49,2.76,-8263.13,4.46,"{0: 62468.51, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 3, 'profit_target': 1}"
10000,-3000,50.0,10.0,115742.76,127,66.9,2133.73,-1562.49,2.76,-8263.13,4.46,"{0: 62468.51, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 3, 'profit_target': 1}"
10000,-3000,50.0,20.0,115742.76,127,66.9,2133.73,-1562.49,2.76,-8263.13,4.46,"{0: 62468.51, 3: 19867.510000000002, 4: 33406.74}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 17, 'loss_limit': 7, 'combined_decay': 3, 'profit_target': 1}"
10000,-8000,50.0,15.0,115738.01,127,67.7,2116.31,-1616.22,2.75,-11479.2,4.28,"{0: 66692.53, 3: 20627.489999999998, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 3, 'profit_target': 1, 'loss_limit': 1}"
10000,-5000,80.0,5.0,115316.81,127,66.9,2147.38,-1600.25,2.72,-9425.85,4.24,"{0: 62532.53, 3: 21594.04, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,60.0,5.0,115316.81,127,66.9,2147.38,-1600.25,2.72,-9425.85,4.24,"{0: 62532.53, 3: 21594.04, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,70.0,5.0,115316.81,127,66.9,2147.38,-1600.25,2.72,-9425.85,4.24,"{0: 62532.53, 3: 21594.04, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,70.0,5.0,115275.41,127,66.9,2147.38,-1601.24,2.71,-9127.63,4.29,"{0: 65260.909999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,60.0,5.0,115275.41,127,66.9,2147.38,-1601.24,2.71,-9127.63,4.29,"{0: 65260.909999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,80.0,5.0,115275.41,127,66.9,2147.38,-1601.24,2.71,-9127.63,4.29,"{0: 65260.909999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,50.0,10.0,115142.61,127,67.7,2078.56,-1551.55,2.81,-9542.2,4.54,"{0: 63676.53, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,60.0,10.0,115142.61,127,67.7,2078.56,-1551.55,2.81,-9542.2,4.54,"{0: 63676.53, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,80.0,10.0,115142.61,127,67.7,2078.56,-1551.55,2.81,-9542.2,4.54,"{0: 63676.53, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,70.0,10.0,115142.61,127,67.7,2078.56,-1551.55,2.81,-9542.2,4.54,"{0: 63676.53, 3: 21111.09, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,70.0,10.0,115044.66,127,66.9,2147.38,-1606.73,2.7,-9127.63,4.28,"{0: 65030.159999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,80.0,10.0,115044.66,127,66.9,2147.38,-1606.73,2.7,-9127.63,4.28,"{0: 65030.159999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,60.0,10.0,115044.66,127,66.9,2147.38,-1606.73,2.7,-9127.63,4.28,"{0: 65030.159999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-8000,50.0,20.0,115023.66,127,67.7,2116.31,-1633.64,2.72,-11479.2,4.25,"{0: 66461.13, 3: 20144.54, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 3, 'profit_target': 1, 'loss_limit': 1}"
10000,-4000,70.0,15.0,114813.91,127,66.9,2147.38,-1612.23,2.7,-9127.63,4.27,"{0: 64799.409999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,60.0,15.0,114813.91,127,66.9,2147.38,-1612.23,2.7,-9127.63,4.27,"{0: 64799.409999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,80.0,15.0,114813.91,127,66.9,2147.38,-1612.23,2.7,-9127.63,4.27,"{0: 64799.409999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,60.0,10.0,114603.11,127,66.9,2147.38,-1617.25,2.69,-9425.85,4.21,"{0: 62301.78, 3: 21111.09, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,80.0,10.0,114603.11,127,66.9,2147.38,-1617.25,2.69,-9425.85,4.21,"{0: 62301.78, 3: 21111.09, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,70.0,10.0,114603.11,127,66.9,2147.38,-1617.25,2.69,-9425.85,4.21,"{0: 62301.78, 3: 21111.09, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,60.0,20.0,114582.51,127,66.9,2147.38,-1617.74,2.69,-9127.63,4.26,"{0: 64568.01, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,80.0,20.0,114582.51,127,66.9,2147.38,-1617.74,2.69,-9127.63,4.26,"{0: 64568.01, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,70.0,20.0,114582.51,127,66.9,2147.38,-1617.74,2.69,-9127.63,4.26,"{0: 64568.01, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,60.0,15.0,114428.26,127,67.7,2078.56,-1568.97,2.78,-9542.2,4.5,"{0: 63445.78, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,50.0,15.0,114428.26,127,67.7,2078.56,-1568.97,2.78,-9542.2,4.5,"{0: 63445.78, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,80.0,15.0,114428.26,127,67.7,2078.56,-1568.97,2.78,-9542.2,4.5,"{0: 63445.78, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
8000,-6000,70.0,15.0,114428.26,127,67.7,2078.56,-1568.97,2.78,-9542.2,4.5,"{0: 63445.78, 3: 20627.489999999998, 4: 30354.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 2, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,50.0,5.0,114156.56,127,66.9,2133.73,-1600.25,2.7,-9425.85,4.26,"{0: 61372.28, 3: 21594.04, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 3, 'profit_target': 1}"
10000,-4000,50.0,5.0,114115.16,127,66.9,2133.73,-1601.24,2.7,-9127.63,4.31,"{0: 64100.659999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 3, 'profit_target': 1}"
8000,-8000,80.0,5.0,113919.31,127,67.7,2078.56,-1581.39,2.76,-11479.2,4.4,"{0: 63907.28, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
8000,-8000,70.0,5.0,113919.31,127,67.7,2078.56,-1581.39,2.76,-11479.2,4.4,"{0: 63907.28, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
8000,-8000,50.0,5.0,113919.31,127,67.7,2078.56,-1581.39,2.76,-11479.2,4.4,"{0: 63907.28, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
8000,-8000,60.0,5.0,113919.31,127,67.7,2078.56,-1581.39,2.76,-11479.2,4.4,"{0: 63907.28, 3: 21594.04, 4: 28417.989999999998}","{'hard_exit': 77, 'winner_booking': 23, 'both_sl_hit': 22, 'combined_decay': 2, 'profit_target': 2, 'loss_limit': 1}"
10000,-5000,80.0,15.0,113888.76,127,66.9,2147.38,-1634.26,2.66,-9425.85,4.17,"{0: 62071.03, 3: 20627.489999999998, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,60.0,15.0,113888.76,127,66.9,2147.38,-1634.26,2.66,-9425.85,4.17,"{0: 62071.03, 3: 20627.489999999998, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-5000,70.0,15.0,113888.76,127,66.9,2147.38,-1634.26,2.66,-9425.85,4.17,"{0: 62071.03, 3: 20627.489999999998, 4: 31190.239999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 21, 'loss_limit': 3, 'combined_decay': 2, 'profit_target': 2}"
10000,-4000,50.0,10.0,113884.41,127,66.9,2133.73,-1606.73,2.69,-9127.63,4.3,"{0: 63869.909999999996, 3: 17582.760000000002, 4: 32431.739999999998}","{'hard_exit': 76, 'winner_booking': 23, 'both_sl_hit': 19, 'loss_limit': 5, 'combined_decay': 3, 'profit_target': 1}"
6000,-6000,80.0,5.0,113883.56,127,67.7,2055.62,-1534.14,2.81,-9542.2,4.62,"{0: 60823.03, 3: 23553.79, 4: 29506.739999999998}","{'hard_exit': 74, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 5, 'loss_limit': 2, 'combined_decay': 2}"
6000,-6000,70.0,5.0,113883.56,127,67.7,2055.62,-1534.14,2.81,-9542.2,4.62,"{0: 60823.03, 3: 23553.79, 4: 29506.739999999998}","{'hard_exit': 74, 'winner_booking': 23, 'both_sl_hit': 21, 'profit_target': 5, 'loss_limit': 2, 'combined_decay': 2}"
