date,expiry,dte,spot_at_entry,ce_entry,pe_entry,combined_premium,ce_exit,pe_exit,ce_sl_hit,pe_sl_hit,ce_pnl,pe_pnl,total_pnl,charges,net_pnl,exit_reason,ce_trailing_activated,pe_trailing_activated,ce_exit_sl_type,pe_exit_sl_type,entry_time,ce_exit_time,pe_exit_time,trade_number,_last_exit_ts
2025-05-29,2025-06-03,3,24752.8,55.3,42.05,97.35,14.35,54.66,False,True,2661.75,-819.98,1841.77,128.42,1713.35,winner_booking_ce_26pct,False,False,fixed,fixed,09:40,2025-05-29 14:06:00+05:30,2025-05-29 11:02:00+05:30,2,2025-05-29 14:06:00+05:30
2025-05-29,2025-06-03,3,24744.8,9.85,21.4,31.25,12.8,6.1,True,False,-192.08,994.5,802.42,121.21,681.21,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2025-05-29 14:54:00+05:30,2025-05-29 15:05:00+05:30,3,2025-05-29 15:05:00+05:30
2025-06-02,2025-06-03,1,24569.55,200.85,190.3,391.15,261.1,224.85,True,False,-3916.58,-2245.75,-6162.33,168.2,-6330.52,loss_limit,False,False,fixed,fixed,09:30,2025-06-02 12:36:00+05:30,2025-06-02 12:37:00+05:30,1,2025-06-02 12:37:00+05:30
2025-06-03,2025-06-03,0,24617.75,240.8,204.15,444.95,158.2,126.8,False,False,5369.0,5027.75,10396.75,140.79,10255.96,profit_target,False,False,fixed,fixed,09:30,2025-06-03 13:51:00+05:30,2025-06-03 13:51:00+05:30,1,2025-06-03 13:51:00+05:30
2025-06-13,2025-06-17,2,24593.8,194.15,195.45,389.6,166.2,193.5,False,False,1816.75,126.75,1943.5,139.43,1804.07,hard_exit,False,False,fixed,fixed,09:35,2025-06-13 15:15:00+05:30,2025-06-13 15:15:00+05:30,1,2025-06-13 15:15:00+05:30
2026-01-23,2026-01-27,1,25330.3,118.9,116.8,235.7,154.57,84.8,True,False,-2318.55,2080.0,-238.55,146.11,-384.66,hard_exit,False,False,fixed,fixed,09:30,2026-01-23 09:45:00+05:30,2026-01-23 15:15:00+05:30,1,2026-01-23 15:15:00+05:30
2026-01-27,2026-01-27,0,24943.9,101.0,88.55,189.55,29.3,115.12,False,True,4660.5,-1726.72,2933.78,138.68,2795.1,winner_booking_ce_29pct,False,False,fixed,fixed,09:30,2026-01-27 14:33:00+05:30,2026-01-27 09:38:00+05:30,1,2026-01-27 14:33:00+05:30
2026-02-20,2026-02-24,2,25468.9,142.95,112.4,255.35,145.4,113.15,False,False,-159.25,-48.75,-208.0,124.82,-332.82,hard_exit,False,False,fixed,fixed,09:35,2026-02-20 15:15:00+05:30,2026-02-20 15:15:00+05:30,1,2026-02-20 15:15:00+05:30
2026-02-23,2026-02-24,1,25768.8,114.65,90.4,205.05,97.05,117.52,False,True,1144.0,-1762.8,-618.8,142.71,-761.51,hard_exit,False,False,fixed,fixed,09:30,2026-02-23 15:15:00+05:30,2026-02-23 09:55:00+05:30,1,2026-02-23 15:15:00+05:30
2026-02-24,2026-02-24,0,25534.45,55.9,67.15,123.05,72.67,87.3,True,True,-1090.05,-1309.43,-2399.48,110.47,-2509.95,both_sl_hit,False,False,fixed,fixed,09:30,2026-02-24 09:32:00+05:30,2026-02-24 09:47:00+05:30,1,2026-02-24 09:47:00+05:30
2026-03-02,2026-03-03,1,24927.1,81.5,104.1,185.6,105.95,24.95,True,False,-1589.25,5144.75,3555.5,137.83,3417.67,winner_booking_pe_24pct,False,False,fixed,fixed,09:30,2026-03-02 09:33:00+05:30,2026-03-02 14:49:00+05:30,1,2026-03-02 14:49:00+05:30
2026-03-05,2026-03-10,3,24532.8,235.75,246.65,482.4,209.0,225.3,False,False,1738.75,1387.75,3126.5,149.71,2976.79,hard_exit,False,False,fixed,fixed,09:40,2026-03-05 15:15:00+05:30,2026-03-05 15:15:00+05:30,1,2026-03-05 15:15:00+05:30
2026-03-06,2026-03-10,2,24649.25,217.7,212.9,430.6,221.35,245.5,False,False,-237.25,-2119.0,-2356.25,146.93,-2503.18,hard_exit,False,False,fixed,fixed,09:35,2026-03-06 15:15:00+05:30,2026-03-06 15:15:00+05:30,1,2026-03-06 15:15:00+05:30
2026-03-09,2026-03-10,1,23775.1,223.75,228.75,452.5,203.7,176.65,False,False,1303.25,3386.5,4689.75,145.2,4544.55,hard_exit,False,False,fixed,fixed,09:30,2026-03-09 15:15:00+05:30,2026-03-09 15:15:00+05:30,1,2026-03-09 15:15:00+05:30
2026-03-10,2026-03-10,0,24131.55,80.8,96.85,177.65,105.04,28.65,True,False,-1575.6,4433.0,2857.4,137.32,2720.08,winner_booking_pe_30pct,False,False,fixed,fixed,09:30,2026-03-10 09:34:00+05:30,2026-03-10 13:48:00+05:30,1,2026-03-10 13:48:00+05:30
2026-03-10,2026-03-10,0,24211.8,42.3,29.8,72.1,7.35,38.74,False,True,2271.75,-581.1,1690.65,125.51,1565.14,winner_booking_ce_17pct,False,False,fixed,fixed,09:30,2026-03-10 15:00:00+05:30,2026-03-10 14:35:00+05:30,2,2026-03-10 15:00:00+05:30
2026-03-11,2026-03-17,4,24199.15,266.55,242.4,508.95,314.2,288.6,False,False,-3097.25,-3003.0,-6100.25,158.53,-6258.78,loss_limit,False,False,fixed,fixed,09:45,2026-03-11 11:33:00+05:30,2026-03-11 11:33:00+05:30,1,2026-03-11 11:33:00+05:30
2026-03-12,2026-03-17,3,23575.7,290.9,284.8,575.7,267.0,245.65,False,False,1553.5,2544.75,4098.25,160.18,3938.07,hard_exit,False,False,fixed,fixed,09:40,2026-03-12 15:15:00+05:30,2026-03-12 15:15:00+05:30,1,2026-03-12 15:15:00+05:30
2026-03-13,2026-03-17,2,23446.65,239.45,223.6,463.05,243.35,249.25,False,False,-253.5,-1667.25,-1920.75,150.52,-2071.27,hard_exit,False,False,fixed,fixed,09:35,2026-03-13 15:15:00+05:30,2026-03-13 15:15:00+05:30,1,2026-03-13 15:15:00+05:30
2026-03-16,2026-03-17,1,23183.8,176.75,172.7,349.45,150.85,154.3,False,False,1683.5,1196.0,2879.5,134.09,2745.41,hard_exit,False,False,fixed,fixed,09:30,2026-03-16 15:15:00+05:30,2026-03-16 15:15:00+05:30,1,2026-03-16 15:15:00+05:30
2026-03-17,2026-03-17,0,23366.7,87.15,81.15,168.3,24.1,105.5,False,True,4098.25,-1582.42,2515.82,136.42,2379.4,winner_booking_ce_28pct,False,False,fixed,fixed,09:30,2026-03-17 14:23:00+05:30,2026-03-17 09:32:00+05:30,1,2026-03-17 14:23:00+05:30
2026-03-17,2026-03-17,0,23599.8,3.45,14.15,17.6,4.49,0.4,True,False,-67.28,893.75,826.48,119.58,706.9,winner_booking_pe_3pct,False,False,fixed,fixed,09:30,2026-03-17 15:09:00+05:30,2026-03-17 15:10:00+05:30,2,2026-03-17 15:10:00+05:30
2026-03-18,2026-03-24,3,23708.0,226.8,216.9,443.7,198.45,229.45,False,False,1842.75,-815.75,1027.0,146.41,880.59,hard_exit,False,False,fixed,fixed,09:40,2026-03-18 15:15:00+05:30,2026-03-18 15:15:00+05:30,1,2026-03-18 15:15:00+05:30
2026-03-19,2026-03-24,2,23299.1,224.0,246.25,470.25,261.95,267.1,False,False,-2466.75,-1355.25,-3822.0,152.54,-3974.54,hard_exit,False,False,fixed,fixed,09:35,2026-03-19 15:15:00+05:30,2026-03-19 15:15:00+05:30,1,2026-03-19 15:15:00+05:30
