Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
20.2,2020-01-28,Tuesday,09:17:00,72.6,65,PE,12150.0,Sell,2020-01-28,Tuesday,09:22:00,87.1,-942.5,-19.97245179063361,2020-01-30,,,Stop Loss Hit
21,2020-01-29,,09:17:00,12116.55,,,,,2020-01-29,,15:15:00,12134.05,412.75,,,997.75,-663.0,Exit Condition Met For Trade
21.1,2020-01-29,Wednesday,09:17:00,50.9,65,CE,12100.0,Sell,2020-01-29,Wednesday,09:28:00,61.1,-663.0000000000002,-20.0392927308448,2020-01-30,,,Stop Loss Hit
21.2,2020-01-29,Wednesday,09:17:00,39.6,65,PE,12100.0,Sell,2020-01-29,Wednesday,15:15:00,23.05,1075.75,41.792929292929294,2020-01-30,,,Exit Condition Met For Trade
22,2020-01-30,,09:17:00,12098.7,,,,,2020-01-30,,15:15:00,12035.85,1072.5,,,1072.5,-315.25,Exit Condition Met For Trade
22.1,2020-01-30,Thursday,09:17:00,23.5,65,CE,12100.0,Sell,2020-01-30,Thursday,15:15:00,0.05,1524.25,99.7872340425532,2020-01-30,,,Exit Condition Met For Trade
22.2,2020-01-30,Thursday,09:17:00,34.65,65,PE,12100.0,Sell,2020-01-30,Thursday,09:19:00,41.6,-451.75000000000017,-20.057720057720065,2020-01-30,,,Stop Loss Hit
23,2020-01-31,,09:17:00,12074.55,,,,,2020-01-31,,15:15:00,11958.0,1209.0,,,1456.0,-1446.25,Exit Condition Met For Trade
23.1,2020-01-31,Friday,09:17:00,161.75,65,CE,12050.0,Sell,2020-01-31,Friday,15:15:00,115.0,3038.75,28.902627511591962,2020-02-06,,,Exit Condition Met For Trade
23.2,2020-01-31,Friday,09:17:00,140.8,65,PE,12050.0,Sell,2020-01-31,Friday,10:30:00,168.95,-1829.7499999999986,-19.99289772727271,2020-02-06,,,Stop Loss Hit
24,2020-02-01,,09:17:00,11905.2,,,,,2020-02-01,,13:30:00,11774.9,-3939.0,,,1378.0,-3939.0,
24.1,2020-02-01,Saturday,09:17:00,150.5,65,CE,11900.0,Sell,2020-02-01,Saturday,09:45:00,180.6,-1956.4999999999995,-19.999999999999996,2020-02-06,,,Stop Loss Hit
24.2,2020-02-01,Saturday,09:17:00,152.55,65,PE,11900.0,Sell,2020-02-01,Saturday,13:30:00,183.05,-1982.5,-19.993444772205834,2020-02-06,,,Stop Loss Hit
25,2020-02-03,,09:17:00,11648.4,,,,,2020-02-03,,09:35:00,11626.3,-2375.75,,,620.75,-2375.75,
25.1,2020-02-03,Monday,09:17:00,86.05,65,CE,11650.0,Sell,2020-02-03,Monday,09:21:00,103.25,-1118.0000000000002,-19.988378849506105,2020-02-06,,,Stop Loss Hit
25.2,2020-02-03,Monday,09:17:00,96.85,65,PE,11650.0,Sell,2020-02-03,Monday,09:35:00,116.2,-1257.7500000000005,-19.97934950955086,2020-02-06,,,Stop Loss Hit
26,2020-02-04,,09:17:00,11798.0,,,,,2020-02-04,,15:15:00,11976.85,4114.5,,,4156.75,-107.25,Exit Condition Met For Trade
26.1,2020-02-04,Tuesday,09:17:00,43.95,65,CE,11800.0,Sell,2020-02-04,Tuesday,09:25:00,52.75,-571.9999999999998,-20.02275312855517,2020-02-06,,,Stop Loss Hit
26.2,2020-02-04,Tuesday,09:17:00,82.05,65,PE,11800.0,Sell,2020-02-04,Tuesday,15:15:00,9.95,4686.5,87.8732480195003,2020-02-06,,,Exit Condition Met For Trade
27,2020-02-05,,09:17:00,11965.0,,,,,2020-02-05,,15:15:00,12087.3,2450.5,,,2473.25,-139.75,Exit Condition Met For Trade
27.1,2020-02-05,Wednesday,09:17:00,41.75,65,CE,11950.0,Sell,2020-02-05,Wednesday,09:19:00,50.1,-542.7500000000001,-20.000000000000004,2020-02-06,,,Stop Loss Hit
27.2,2020-02-05,Wednesday,09:17:00,50.4,65,PE,11950.0,Sell,2020-02-05,Wednesday,15:15:00,4.35,2993.25,91.36904761904762,2020-02-06,,,Exit Condition Met For Trade
28,2020-02-06,,09:17:00,12132.75,,,,,2020-02-06,,10:56:00,12100.6,-845.0,,,520.0,-845.0,
28.1,2020-02-06,Thursday,09:17:00,18.55,65,CE,12150.0,Sell,2020-02-06,Thursday,09:44:00,22.25,-240.49999999999994,-19.94609164420485,2020-02-06,,,Stop Loss Hit
28.2,2020-02-06,Thursday,09:17:00,46.4,65,PE,12150.0,Sell,2020-02-06,Thursday,10:56:00,55.7,-604.5000000000002,-20.043103448275872,2020-02-06,,,Stop Loss Hit
29,2020-02-07,,09:17:00,12118.5,,,,,2020-02-07,,15:15:00,12100.45,1238.25,,,1287.0,-61.75,Exit Condition Met For Trade
29.1,2020-02-07,Friday,09:17:00,73.8,65,CE,12100.0,Sell,2020-02-07,Friday,15:15:00,63.55,666.25,13.88888888888889,2020-02-13,,,Exit Condition Met For Trade
29.2,2020-02-07,Friday,09:17:00,82.05,65,PE,12100.0,Sell,2020-02-07,Friday,15:15:00,73.25,571.9999999999998,10.725167580743447,2020-02-13,,,Exit Condition Met For Trade
30,2020-02-10,,09:17:00,12073.65,,,,,2020-02-10,,15:15:00,12038.7,432.25,,,1261.0,-120.25,Exit Condition Met For Trade
30.1,2020-02-10,Monday,09:17:00,67.55,65,CE,12050.0,Sell,2020-02-10,Monday,15:15:00,48.45,1241.4999999999995,28.275351591413763,2020-02-13,,,Exit Condition Met For Trade
30.2,2020-02-10,Monday,09:17:00,62.25,65,PE,12050.0,Sell,2020-02-10,Monday,09:23:00,74.7,-809.2500000000002,-20.000000000000004,2020-02-13,,,Stop Loss Hit
31,2020-02-11,,09:17:00,12128.3,,,,,2020-02-11,,15:15:00,12114.5,-308.75,,,1114.75,-815.75,Exit Condition Met For Trade
31.1,2020-02-11,Tuesday,09:17:00,39.75,65,CE,12150.0,Sell,2020-02-11,Tuesday,09:22:00,47.7,-516.7500000000002,-20.000000000000007,2020-02-13,,,Stop Loss Hit
31.2,2020-02-11,Tuesday,09:17:00,66.9,65,PE,12150.0,Sell,2020-02-11,Tuesday,15:15:00,63.7,208.00000000000017,4.7832585949177915,2020-02-13,,,Exit Condition Met For Trade
32,2020-02-12,,09:17:00,12181.55,,,,,2020-02-12,,15:15:00,12194.65,1595.75,,,2197.0,0,Exit Condition Met For Trade
32.1,2020-02-12,Wednesday,09:17:00,24.65,65,CE,12200.0,Sell,2020-02-12,Wednesday,09:24:00,29.6,-321.75000000000017,-20.08113590263693,2020-02-13,,,Stop Loss Hit
32.2,2020-02-12,Wednesday,09:17:00,58.3,65,PE,12200.0,Sell,2020-02-12,Wednesday,15:15:00,28.8,1917.4999999999998,50.60034305317323,2020-02-13,,,Exit Condition Met For Trade
33,2020-02-13,,09:17:00,12186.85,,,,,2020-02-13,,15:15:00,12174.75,578.5,,,578.5,-78.0,Exit Condition Met For Trade
33.1,2020-02-13,Thursday,09:17:00,16.95,65,CE,12200.0,Sell,2020-02-13,Thursday,15:15:00,0.05,1098.5,99.70501474926253,2020-02-13,,,Exit Condition Met For Trade
33.2,2020-02-13,Thursday,09:17:00,40.05,65,PE,12200.0,Sell,2020-02-13,Thursday,09:56:00,48.05,-520.0,-19.97503121098627,2020-02-13,,,Stop Loss Hit
34,2020-02-14,,09:17:00,12224.85,,,,,2020-02-14,,15:15:00,12114.35,2476.5,,,2700.75,-84.5,Exit Condition Met For Trade
34.1,2020-02-14,Friday,09:17:00,87.25,65,CE,12200.0,Sell,2020-02-14,Friday,15:15:00,38.5,3168.75,55.873925501432666,2020-02-20,,,Exit Condition Met For Trade
34.2,2020-02-14,Friday,09:17:00,53.35,65,PE,12200.0,Sell,2020-02-14,Friday,10:45:00,64.0,-692.2499999999999,-19.96251171508903,2020-02-20,,,Stop Loss Hit
35,2020-02-17,,09:17:00,12153.2,,,,,2020-02-17,,15:15:00,12042.75,1615.25,,,1771.25,0,Exit Condition Met For Trade
35.1,2020-02-17,Monday,09:17:00,67.1,65,CE,12150.0,Sell,2020-02-17,Monday,15:15:00,28.85,2486.2499999999995,57.00447093889716,2020-02-20,,,Exit Condition Met For Trade
35.2,2020-02-17,Monday,09:17:00,66.9,65,PE,12150.0,Sell,2020-02-17,Monday,09:23:00,80.3,-870.9999999999994,-20.02989536621822,2020-02-20,,,Stop Loss Hit
36,2020-02-18,,09:17:00,11997.15,,,,,2020-02-18,,15:15:00,12000.9,-955.5,,,1430.0,-955.5,Exit Condition Met For Trade
36.1,2020-02-18,Tuesday,09:17:00,54.85,65,CE,12000.0,Sell,2020-02-18,Tuesday,15:15:00,57.7,-185.25000000000009,-5.195989061075663,2020-02-20,,,Exit Condition Met For Trade
36.2,2020-02-18,Tuesday,09:17:00,59.3,65,PE,12000.0,Sell,2020-02-18,Tuesday,09:22:00,71.15,-770.2500000000006,-19.983136593591922,2020-02-20,,,Stop Loss Hit
37,2020-02-19,,09:17:00,12091.5,,,,,2020-02-19,,09:53:00,12064.8,-1082.25,,,809.25,-1082.25,
37.1,2020-02-19,Wednesday,09:17:00,34.2,65,CE,12100.0,Sell,2020-02-19,Wednesday,09:23:00,41.05,-445.24999999999966,-20.029239766081854,2020-02-20,,,Stop Loss Hit
37.2,2020-02-19,Wednesday,09:17:00,48.9,65,PE,12100.0,Sell,2020-02-19,Wednesday,09:53:00,58.7,-637.0000000000002,-20.040899795501034,2020-02-20,,,Stop Loss Hit
38,2020-02-20,,09:17:00,12103.6,,,,,2020-02-20,,15:15:00,12084.6,169.0,,,1212.25,-250.25,Exit Condition Met For Trade
38.1,2020-02-20,Thursday,09:17:00,20.6,65,CE,12100.0,Sell,2020-02-20,Thursday,09:18:00,24.7,-266.4999999999999,-19.90291262135921,2020-02-20,,,Stop Loss Hit
38.2,2020-02-20,Thursday,09:17:00,24.5,65,PE,12100.0,Sell,2020-02-20,Thursday,15:15:00,17.8,435.49999999999994,27.3469387755102,2020-02-20,,,Exit Condition Met For Trade
39,2020-02-24,,09:17:00,11942.3,,,,,2020-02-24,,13:44:00,11925.5,-1907.75,,,666.25,-1907.75,
39.1,2020-02-24,Monday,09:17:00,57.85,65,CE,11950.0,Sell,2020-02-24,Monday,09:44:00,69.6,-763.7499999999995,-20.311149524632658,2020-02-27,,,Stop Loss Hit
39.2,2020-02-24,Monday,09:17:00,87.9,65,PE,11950.0,Sell,2020-02-24,Monday,13:44:00,105.5,-1143.9999999999995,-20.02275312855517,2020-02-27,,,Stop Loss Hit
40,2020-02-25,,09:17:00,11837.75,,,,,2020-02-25,,15:15:00,11801.15,-201.5,,,1358.5,-1703.0,Exit Condition Met For Trade
40.1,2020-02-25,Tuesday,09:17:00,71.2,65,CE,11850.0,Sell,2020-02-25,Tuesday,09:22:00,85.45,-926.25,-20.014044943820224,2020-02-27,,,Stop Loss Hit
40.2,2020-02-25,Tuesday,09:17:00,89.0,65,PE,11850.0,Sell,2020-02-25,Tuesday,15:15:00,77.85,724.7500000000003,12.528089887640455,2020-02-27,,,Exit Condition Met For Trade
41,2020-02-26,,09:17:00,11712.15,,,,,2020-02-26,,14:22:00,11700.0,-1560.0,,,1342.25,-1560.0,
41.1,2020-02-26,Wednesday,09:17:00,77.35,65,CE,11700.0,Sell,2020-02-26,Wednesday,13:28:00,92.8,-1004.2500000000002,-19.974143503555272,2020-02-27,,,Stop Loss Hit
41.2,2020-02-26,Wednesday,09:17:00,42.7,65,PE,11700.0,Sell,2020-02-26,Wednesday,14:22:00,51.25,-555.7499999999998,-20.023419203747064,2020-02-27,,,Stop Loss Hit
42,2020-02-27,,09:17:00,11637.05,,,,,2020-02-27,,15:15:00,11641.0,1485.25,,,1501.5,0,Exit Condition Met For Trade
42.1,2020-02-27,Thursday,09:17:00,30.55,65,CE,11650.0,Sell,2020-02-27,Thursday,15:15:00,0.55,1950.0,98.19967266775777,2020-02-27,,,Exit Condition Met For Trade
42.2,2020-02-27,Thursday,09:17:00,35.7,65,PE,11650.0,Sell,2020-02-27,Thursday,09:27:00,42.85,-464.7499999999999,-20.02801120448179,2020-02-27,,,Stop Loss Hit
43,2020-02-28,,09:17:00,11331.75,,,,,2020-02-28,,15:15:00,11197.3,2694.25,,,3997.5,0,Exit Condition Met For Trade
43.1,2020-02-28,Friday,09:17:00,165.65,65,CE,11350.0,Sell,2020-02-28,Friday,15:15:00,90.2,4904.25,45.54784183519469,2020-03-05,,,Exit Condition Met For Trade
43.2,2020-02-28,Friday,09:17:00,169.9,65,PE,11350.0,Sell,2020-02-28,Friday,12:10:00,203.9,-2210.0,-20.011771630370806,2020-03-05,,,Stop Loss Hit
44,2020-03-02,,09:17:00,11428.05,,,,,2020-03-02,,15:15:00,11049.8,1995.5,,,1995.5,-3191.5,Exit Condition Met For Trade
44.1,2020-03-02,Monday,09:17:00,83.0,65,CE,11450.0,Sell,2020-03-02,Monday,15:15:00,17.3,4270.5,79.1566265060241,2020-03-05,,,Exit Condition Met For Trade
44.2,2020-03-02,Monday,09:17:00,175.1,65,PE,11450.0,Sell,2020-03-02,Monday,09:19:00,210.1,-2275.0,-19.988577955454026,2020-03-05,,,Stop Loss Hit
45,2020-03-03,,09:17:00,11294.45,,,,,2020-03-03,,15:15:00,11297.8,-1352.0,,,1202.5,-2054.0,Exit Condition Met For Trade
45.1,2020-03-03,Tuesday,09:17:00,108.85,65,CE,11300.0,Sell,2020-03-03,Tuesday,15:15:00,105.8,198.24999999999983,2.802021129995404,2020-03-05,,,Exit Condition Met For Trade
45.2,2020-03-03,Tuesday,09:17:00,119.35,65,PE,11300.0,Sell,2020-03-03,Tuesday,09:36:00,143.2,-1550.2499999999995,-19.98324256388772,2020-03-05,,,Stop Loss Hit
46,2020-03-04,,09:17:00,11324.3,,,,,2020-03-04,,15:15:00,11258.5,1563.25,,,4043.0,-942.5,Exit Condition Met For Trade
46.1,2020-03-04,Wednesday,09:17:00,94.85,65,CE,11300.0,Sell,2020-03-04,Wednesday,15:15:00,53.6,2681.2499999999995,43.48972061149182,2020-03-05,,,Exit Condition Met For Trade
46.2,2020-03-04,Wednesday,09:17:00,85.95,65,PE,11300.0,Sell,2020-03-04,Wednesday,09:20:00,103.15,-1118.0000000000002,-20.011634671320536,2020-03-05,,,Stop Loss Hit
47,2020-03-05,,09:17:00,11323.4,,,,,2020-03-05,,10:51:00,11351.9,-1228.5,,,1716.0,-1228.5,
47.1,2020-03-05,Thursday,09:17:00,55.05,65,CE,11300.0,Sell,2020-03-05,Thursday,10:51:00,66.05,-715.0,-19.981834695731155,2020-03-05,,,Stop Loss Hit
47.2,2020-03-05,Thursday,09:17:00,39.4,65,PE,11300.0,Sell,2020-03-05,Thursday,09:20:00,47.3,-513.4999999999999,-20.050761421319795,2020-03-05,,,Stop Loss Hit
48,2020-03-09,,09:17:00,10667.8,,,,,2020-03-09,,15:15:00,10465.15,4410.25,,,5222.75,0,Exit Condition Met For Trade
48.1,2020-03-09,Monday,09:17:00,161.2,65,CE,10650.0,Sell,2020-03-09,Monday,15:15:00,69.9,5934.499999999999,56.63771712158808,2020-03-12,,,Exit Condition Met For Trade
48.2,2020-03-09,Monday,09:17:00,117.35,65,PE,10650.0,Sell,2020-03-09,Monday,09:40:00,140.8,-1524.2500000000011,-19.982956966340026,2020-03-12,,,Stop Loss Hit
49,2020-03-11,,09:17:00,10413.9,,,,,2020-03-11,,10:21:00,10399.05,-3331.25,,,334.75,-3331.25,
49.1,2020-03-11,Wednesday,09:17:00,150.2,65,CE,10400.0,Sell,2020-03-11,Wednesday,09:29:00,180.25,-1953.2500000000007,-20.006657789613858,2020-03-12,,,Stop Loss Hit
49.2,2020-03-11,Wednesday,09:17:00,106.0,65,PE,10400.0,Sell,2020-03-11,Wednesday,10:21:00,127.2,-1378.0000000000002,-20.000000000000004,2020-03-12,,,Stop Loss Hit
50,2020-03-12,,09:17:00,9953.65,,,,,2020-03-12,,09:20:00,9994.05,-1280.5,,,0,-1280.5,
50.1,2020-03-12,Thursday,09:17:00,90.1,65,CE,9950.0,Sell,2020-03-12,Thursday,09:20:00,108.1,-1170.0,-19.97780244173141,2020-03-12,,,Stop Loss Hit
50.2,2020-03-12,Thursday,09:17:00,8.45,65,PE,9950.0,Sell,2020-03-12,Thursday,09:18:00,10.15,-110.50000000000007,-20.118343195266288,2020-03-12,,,Stop Loss Hit
51,2020-03-13,,09:17:00,8849.75,,,,,2020-03-13,,15:15:00,9971.65,-7098.0,,,11540.75,-11384.75,Exit Condition Met For Trade
51.1,2020-03-13,Friday,09:17:00,939.55,65,CE,8850.0,Sell,2020-03-13,Friday,13:05:00,1177.5,-15466.750000000004,-25.325953914107824,2020-03-19,,,Stop Loss Hit
51.2,2020-03-13,Friday,09:17:00,254.9,65,PE,8850.0,Sell,2020-03-13,Friday,15:15:00,126.15,8368.75,50.5100039231071,2020-03-19,,,Exit Condition Met For Trade
52,2020-03-16,,09:17:00,9488.0,,,,,2020-03-16,,15:15:00,9174.65,3159.0,,,3770.0,-7029.75,Exit Condition Met For Trade
52.1,2020-03-16,Monday,09:17:00,326.65,65,CE,9500.0,Sell,2020-03-16,Monday,15:15:00,199.2,8284.25,39.01729680085718,2020-03-19,,,Exit Condition Met For Trade
52.2,2020-03-16,Monday,09:17:00,394.25,65,PE,9500.0,Sell,2020-03-16,Monday,09:35:00,473.1,-5125.250000000002,-20.000000000000004,2020-03-19,,,Stop Loss Hit
53,2020-03-17,,09:17:00,9097.95,,,,,2020-03-17,,15:15:00,8930.3,-5330.0,,,6831.5,-5456.75,Exit Condition Met For Trade
53.1,2020-03-17,Tuesday,09:17:00,345.0,65,CE,9100.0,Sell,2020-03-17,Tuesday,09:40:00,414.0,-4485.0,-20.0,2020-03-19,,,Stop Loss Hit
53.2,2020-03-17,Tuesday,09:17:00,378.65,65,PE,9100.0,Sell,2020-03-17,Tuesday,15:15:00,391.65,-845.0,-3.4332497028918527,2020-03-19,,,Exit Condition Met For Trade
54,2020-03-18,,09:17:00,9120.7,,,,,2020-03-18,,15:15:00,8450.15,9512.75,,,9750.0,-464.75,Exit Condition Met For Trade
54.1,2020-03-18,Wednesday,09:17:00,202.25,65,CE,9100.0,Sell,2020-03-18,Wednesday,15:15:00,12.0,12366.25,94.06674907292954,2020-03-19,,,Exit Condition Met For Trade
54.2,2020-03-18,Wednesday,09:17:00,219.6,65,PE,9100.0,Sell,2020-03-18,Wednesday,09:20:00,263.5,-2853.5000000000005,-19.990892531876142,2020-03-19,,,Stop Loss Hit
55,2020-03-19,,09:17:00,7987.95,,,,,2020-03-19,,10:14:00,8055.1,-3350.75,,,2564.25,-3350.75,
55.1,2020-03-19,Thursday,09:17:00,144.4,65,CE,8000.0,Sell,2020-03-19,Thursday,10:14:00,173.3,-1878.5000000000005,-20.01385041551247,2020-03-19,,,Stop Loss Hit
55.2,2020-03-19,Thursday,09:17:00,113.15,65,PE,8000.0,Sell,2020-03-19,Thursday,09:20:00,135.8,-1472.2500000000005,-20.017675651789663,2020-03-19,,,Stop Loss Hit
56,2020-03-20,,09:17:00,8314.1,,,,,2020-03-20,,15:15:00,8741.65,7770.75,,,7800.0,-1374.75,Exit Condition Met For Trade
56.1,2020-03-20,Friday,09:17:00,413.1,65,CE,8300.0,Sell,2020-03-20,Friday,12:04:00,495.7,-5368.999999999998,-19.99515855725005,2020-03-26,,,Stop Loss Hit
56.2,2020-03-20,Friday,09:17:00,434.65,65,PE,8300.0,Sell,2020-03-20,Friday,15:15:00,232.5,13139.749999999998,46.50868514897043,2020-03-26,,,Exit Condition Met For Trade
57,2020-03-23,,09:17:00,8006.35,,,,,2020-03-23,,10:59:00,7825.6,-10335.0,,,1270.75,-10335.0,
57.1,2020-03-23,Monday,09:17:00,379.95,65,CE,8000.0,Sell,2020-03-23,Monday,09:18:00,455.95,-4940.0,-20.002631925253322,2020-03-26,,,Stop Loss Hit
57.2,2020-03-23,Monday,09:17:00,414.95,65,PE,8000.0,Sell,2020-03-23,Monday,10:59:00,497.95,-5395.0,-20.0024099289071,2020-03-26,,,Stop Loss Hit
58,2020-03-24,,09:17:00,7967.05,,,,,2020-03-24,,15:15:00,7830.4,-2717.0,,,3685.5,-7731.75,Exit Condition Met For Trade
58.1,2020-03-24,Tuesday,09:17:00,303.05,65,CE,7950.0,Sell,2020-03-24,Tuesday,15:15:00,277.95,1631.5000000000014,8.282461639993407,2020-03-26,,,Exit Condition Met For Trade
58.2,2020-03-24,Tuesday,09:17:00,334.55,65,PE,7950.0,Sell,2020-03-24,Tuesday,09:29:00,401.45,-4348.499999999998,-19.997010910177845,2020-03-26,,,Stop Loss Hit
59,2020-03-25,,09:17:00,7894.6,,,,,2020-03-25,,15:15:00,8300.35,13110.5,,,13643.5,-1725.75,Exit Condition Met For Trade
59.1,2020-03-25,Wednesday,09:17:00,298.0,65,CE,7900.0,Sell,2020-03-25,Wednesday,12:46:00,357.6,-3874.0000000000014,-20.000000000000007,2020-03-26,,,Stop Loss Hit
59.2,2020-03-25,Wednesday,09:17:00,319.75,65,PE,7900.0,Sell,2020-03-25,Wednesday,15:15:00,58.45,16984.5,81.72009382329945,2020-03-26,,,Exit Condition Met For Trade
60,2020-03-26,,09:17:00,8347.3,,,,,2020-03-26,,15:15:00,8622.5,8602.75,,,8606.0,0,Exit Condition Met For Trade
60.1,2020-03-26,Thursday,09:17:00,135.9,65,CE,8350.0,Sell,2020-03-26,Thursday,09:28:00,163.1,-1767.9999999999993,-20.01471670345842,2020-03-26,,,Stop Loss Hit
60.2,2020-03-26,Thursday,09:17:00,159.75,65,PE,8350.0,Sell,2020-03-26,Thursday,15:15:00,0.2,10370.75,99.87480438184664,2020-03-26,,,Exit Condition Met For Trade
61,2020-03-27,,09:17:00,8979.6,,,,,2020-03-27,,10:19:00,8771.35,-9470.5,,,1030.25,-9470.5,
61.1,2020-03-27,Friday,09:17:00,310.4,65,CE,9000.0,Sell,2020-03-27,Friday,10:10:00,372.5,-4036.5000000000014,-20.006443298969078,2020-04-01,,,Stop Loss Hit
61.2,2020-03-27,Friday,09:17:00,418.0,65,PE,9000.0,Sell,2020-03-27,Friday,10:19:00,501.6,-5434.000000000002,-20.000000000000004,2020-04-01,,,Stop Loss Hit
62,2020-03-30,,09:17:00,8403.4,,,,,2020-03-30,,15:15:00,8304.6,-2590.25,,,2678.0,-5190.25,Exit Condition Met For Trade
62.1,2020-03-30,Monday,09:17:00,340.55,65,CE,8400.0,Sell,2020-03-30,Monday,09:58:00,408.65,-4426.499999999998,-19.99706357363088,2020-04-01,,,Stop Loss Hit
62.2,2020-03-30,Monday,09:17:00,328.25,65,PE,8400.0,Sell,2020-03-30,Monday,15:15:00,300.0,1836.25,8.606245239908606,2020-04-01,,,Exit Condition Met For Trade
63,2020-03-31,,09:17:00,8462.4,,,,,2020-03-31,,15:15:00,8602.75,5759.0,,,7709.0,-208.0,Exit Condition Met For Trade
63.1,2020-03-31,Tuesday,09:17:00,158.35,65,CE,8450.0,Sell,2020-03-31,Tuesday,10:34:00,190.0,-2057.2500000000005,-19.987369750552578,2020-04-01,,,Stop Loss Hit
63.2,2020-03-31,Tuesday,09:17:00,203.8,65,PE,8450.0,Sell,2020-03-31,Tuesday,15:15:00,83.55,7816.250000000001,59.00392541707557,2020-04-01,,,Exit Condition Met For Trade
64,2020-04-01,,09:17:00,8509.55,,,,,2020-04-01,,15:15:00,8251.6,3308.5,,,3308.5,-107.25,Exit Condition Met For Trade
64.1,2020-04-01,Wednesday,09:17:00,71.15,65,CE,8500.0,Sell,2020-04-01,Wednesday,15:15:00,0.1,4618.250000000001,99.85945186226283,2020-04-01,,,Exit Condition Met For Trade
64.2,2020-04-01,Wednesday,09:17:00,100.65,65,PE,8500.0,Sell,2020-04-01,Wednesday,09:32:00,120.8,-1309.7499999999995,-20.01987083954296,2020-04-01,,,Stop Loss Hit
65,2020-04-03,,09:17:00,8198.7,,,,,2020-04-03,,15:15:00,8075.5,6899.75,,,7156.5,0,Exit Condition Met For Trade
65.1,2020-04-03,Friday,09:17:00,233.3,65,CE,8200.0,Sell,2020-04-03,Friday,15:15:00,128.25,6828.250000000001,45.02786112301758,2020-04-09,,,Exit Condition Met For Trade
65.2,2020-04-03,Friday,09:17:00,280.0,65,PE,8200.0,Sell,2020-04-03,Friday,15:15:00,278.9,71.50000000000148,0.39285714285715095,2020-04-09,,,Exit Condition Met For Trade
66,2020-04-07,,09:17:00,8439.2,,,,,2020-04-07,,15:15:00,8811.75,6311.5,,,6483.75,-149.5,Exit Condition Met For Trade
66.1,2020-04-07,Tuesday,09:17:00,125.9,65,CE,8450.0,Sell,2020-04-07,Tuesday,11:06:00,151.1,-1637.9999999999993,-20.015885623510716,2020-04-09,,,Stop Loss Hit
66.2,2020-04-07,Tuesday,09:17:00,173.15,65,PE,8450.0,Sell,2020-04-07,Tuesday,15:15:00,50.85,7949.500000000001,70.63239965347965,2020-04-09,,,Exit Condition Met For Trade
67,2020-04-08,,09:17:00,8716.15,,,,,2020-04-08,,15:15:00,8734.5,-952.25,,,4498.0,-2336.75,Exit Condition Met For Trade
67.1,2020-04-08,Wednesday,09:17:00,143.1,65,CE,8700.0,Sell,2020-04-08,Wednesday,09:29:00,171.7,-1858.9999999999995,-19.986023759608663,2020-04-09,,,Stop Loss Hit
67.2,2020-04-08,Wednesday,09:17:00,134.15,65,PE,8700.0,Sell,2020-04-08,Wednesday,15:15:00,120.2,906.7500000000002,10.398807305255312,2020-04-09,,,Exit Condition Met For Trade
68,2020-04-09,,09:17:00,8955.15,,,,,2020-04-09,,15:15:00,9116.1,5785.0,,,5788.25,-1404.0,Exit Condition Met For Trade
68.1,2020-04-09,Thursday,09:17:00,73.0,65,CE,8950.0,Sell,2020-04-09,Thursday,09:18:00,87.6,-948.9999999999997,-19.999999999999993,2020-04-09,,,Stop Loss Hit
68.2,2020-04-09,Thursday,09:17:00,103.85,65,PE,8950.0,Sell,2020-04-09,Thursday,15:15:00,0.25,6734.0,99.75926817525277,2020-04-09,,,Exit Condition Met For Trade
69,2020-04-13,,09:17:00,9060.3,,,,,2020-04-13,,11:48:00,9100.7,-5362.5,,,952.25,-5362.5,
69.1,2020-04-13,Monday,09:17:00,189.85,65,CE,9050.0,Sell,2020-04-13,Monday,11:48:00,227.8,-2466.750000000001,-19.989465367395322,2020-04-16,,,Stop Loss Hit
69.2,2020-04-13,Monday,09:17:00,222.85,65,PE,9050.0,Sell,2020-04-13,Monday,09:31:00,267.4,-2895.749999999999,-19.991025353376703,2020-04-16,,,Stop Loss Hit
70,2020-04-15,,09:17:00,9147.5,,,,,2020-04-15,,13:47:00,9078.95,-3571.75,,,2366.0,-3571.75,
70.1,2020-04-15,Wednesday,09:17:00,131.25,65,CE,9150.0,Sell,2020-04-15,Wednesday,09:50:00,157.5,-1706.25,-20.0,2020-04-16,,,Stop Loss Hit
70.2,2020-04-15,Wednesday,09:17:00,143.4,65,PE,9150.0,Sell,2020-04-15,Wednesday,13:47:00,172.1,-1865.4999999999993,-20.013947001394694,2020-04-16,,,Stop Loss Hit
71,2020-04-16,,09:17:00,8875.5,,,,,2020-04-16,,09:40:00,8922.9,-1927.25,,,143.0,-1927.25,
71.1,2020-04-16,Thursday,09:17:00,57.7,65,CE,8900.0,Sell,2020-04-16,Thursday,09:40:00,69.25,-750.7499999999998,-20.017331022530325,2020-04-16,,,Stop Loss Hit
71.2,2020-04-16,Thursday,09:17:00,90.4,65,PE,8900.0,Sell,2020-04-16,Thursday,09:20:00,108.5,-1176.4999999999995,-20.022123893805304,2020-04-16,,,Stop Loss Hit
72,2020-04-17,,09:17:00,9293.35,,,,,2020-04-17,,15:15:00,9273.55,-1664.0,,,2691.0,-2398.5,Exit Condition Met For Trade
